time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-04-29T10:02:12.550Z,-9.6687,111.8495,10,5.5,mww,,39,2.182,0.84,us,us10008lzr,2022-05-03T18:58:46.789Z,"171 km S of Boyolangu, Indonesia",earthquake,6.9,1.8,0.052,36,reviewed,us,us
2017-04-21T20:49:04.320Z,-9.5625,113.0053,56.99,4.4,mb,,125,1.568,0.78,us,us10008jn8,2017-07-11T01:48:40.040Z,"146 km SSW of Kencong, Indonesia",earthquake,5.9,9.1,0.094,34,reviewed,us,us
2017-04-21T03:38:51.320Z,-9.4376,111.8268,46.3,4.3,mb,,163,1.989,0.65,us,us10008n59,2017-07-11T01:48:39.040Z,"146 km S of Boyolangu, Indonesia",earthquake,11.6,8.7,0.119,20,reviewed,us,us
2017-04-18T17:45:04.250Z,-9.5726,111.7592,40.36,4,mb,,153,2.052,0.55,us,us10008n3d,2017-07-11T01:48:36.040Z,"161 km S of Boyolangu, Indonesia",earthquake,6.6,11.5,0.163,10,reviewed,us,us
2017-04-10T12:05:47.810Z,-9.6374,111.7197,42.54,4.3,mb,,155,2.082,0.66,us,us10008ilp,2017-07-05T18:09:55.040Z,"169 km S of Boyolangu, Indonesia",earthquake,11.9,10.2,0.147,13,reviewed,us,us
2017-04-09T23:22:45.670Z,-9.5742,111.7819,40.91,4.9,mb,,59,2.067,0.95,us,us10008g46,2017-07-05T18:09:54.040Z,"161 km S of Boyolangu, Indonesia",earthquake,7.9,5.9,0.061,86,reviewed,us,us
2017-02-28T01:01:42.940Z,-9.1545,113.3399,57.47,4.2,mb,,152,1.052,0.72,us,us20008mu2,2017-05-24T02:48:10.040Z,"96 km S of Kencong, Indonesia",earthquake,8.3,8.5,0.128,17,reviewed,us,us
2017-02-12T06:42:43.480Z,-9.2988,112.1499,35,4.9,mb,,91,2.117,0.93,us,us20008jb3,2017-05-13T01:03:17.040Z,"131 km SSW of Sumberpucung, Indonesia",earthquake,8,1.8,0.086,42,reviewed,us,us
2017-02-10T10:17:53.440Z,-9.697,111.9895,35,4.3,mb,,172,2.29,0.77,us,us20008leh,2017-05-09T01:24:33.040Z,"174 km S of Boyolangu, Indonesia",earthquake,8.8,2,0.188,8,reviewed,us,us
2017-01-29T11:57:29.240Z,-9.4266,112.9103,62.99,4.8,mb,,100,1.551,0.76,us,us10007w16,2017-04-27T01:38:37.040Z,"135 km S of Dampit, Indonesia",earthquake,7.5,5.6,0.092,37,reviewed,us,us
2017-01-28T09:28:32.910Z,-9.7638,112.9653,37.62,4.7,mb,,179,1.739,0.4,us,us10007vxb,2017-04-19T18:31:03.040Z,"169 km SSW of Kencong, Indonesia",earthquake,8.2,9.8,0.123,20,reviewed,us,us
2016-12-06T10:11:58.510Z,-9.0108,110.9081,87.01,4.2,mb,,107,1.155,1.38,us,us200080gt,2017-03-03T07:06:04.040Z,"126 km S of Jatiroto, Indonesia",earthquake,9.9,9,0.141,14,reviewed,us,us
2016-11-19T18:53:23.980Z,-9.3213,113.2126,57.12,4.2,mb,,121,1.255,0.95,us,us10007dmz,2017-02-15T23:21:28.040Z,"116 km S of Kencong, Indonesia",earthquake,4.9,9.7,0.115,21,reviewed,us,us
2016-11-16T18:09:33.570Z,-9.2572,110.3729,48.44,4.2,mb,,146,1.344,0.79,us,us10007djp,2017-02-09T03:02:31.040Z,"144 km S of Pundong, Indonesia",earthquake,8.7,11.9,0.176,9,reviewed,us,us
2016-11-16T15:10:11.020Z,-9.0027,113.2445,85,5.7,mww,,33,1.041,1.08,us,us100078vh,2022-05-03T19:48:51.410Z,"80 km S of Kencong, Indonesia",earthquake,6.7,1.8,,,reviewed,us,us
2016-10-19T10:06:00.010Z,-9.428,112.9574,58.81,4,mb,,162,1.516,0.7,us,us20007gei,2017-01-15T01:13:59.040Z,"134 km SSW of Kencong, Indonesia",earthquake,6.9,10.1,0.144,13,reviewed,us,us
2016-10-11T12:17:32.660Z,-9.5017,111.9236,64.12,4.1,mb,,175,2.1,0.64,us,us20007f30,2017-01-07T00:20:50.040Z,"153 km S of Boyolangu, Indonesia",earthquake,9.4,11.8,0.197,7,reviewed,us,us
2016-10-08T09:10:33.280Z,-9.9019,111.6387,36.83,4.6,mb,,67,2.263,0.77,us,us20007e34,2017-01-07T00:20:45.040Z,"199 km S of Boyolangu, Indonesia",earthquake,5.9,7.7,0.103,28,reviewed,us,us
2016-10-03T02:54:10.190Z,-9.5129,111.7207,35,4.6,mb,,92,1.982,0.96,us,us10006ulc,2017-01-03T21:10:42.040Z,"155 km S of Boyolangu, Indonesia",earthquake,6,1.9,0.089,38,reviewed,us,us
2016-10-02T02:51:46.010Z,-9.581,111.774,59.57,4.1,mb,,197,2.068,0.51,us,us20007dmh,2017-01-03T21:10:41.040Z,"162 km S of Boyolangu, Indonesia",earthquake,12.3,9.6,0.174,9,reviewed,us,us
2016-09-30T21:33:17.800Z,-9.6999,111.9118,57.52,4.4,mb,,75,2.244,1.09,us,us20007djb,2017-01-03T21:10:39.040Z,"174 km S of Boyolangu, Indonesia",earthquake,8,8.9,0.117,21,reviewed,us,us
2016-09-30T21:00:44.980Z,-9.7648,111.6921,29.95,4.7,mb,,86,2.173,0.85,us,us10006u75,2017-01-03T21:10:39.040Z,"183 km S of Boyolangu, Indonesia",earthquake,6.9,5.5,0.07,61,reviewed,us,us
2016-09-30T20:56:45.250Z,-9.4948,111.8085,35,4.7,mb,,44,2.021,0.67,us,us10006u72,2017-01-03T21:10:39.040Z,"152 km S of Boyolangu, Indonesia",earthquake,6.7,1.9,0.075,54,reviewed,us,us
2016-09-30T14:49:44.500Z,-9.8302,111.68,22.77,4.4,mb,,94,2.222,1.07,us,us10006u3q,2017-01-03T21:10:39.040Z,"190 km S of Boyolangu, Indonesia",earthquake,8.4,7.2,0.126,18,reviewed,us,us
2016-09-28T02:55:09.230Z,-9.7585,111.7105,33.97,4.3,mb,,93,2.177,0.57,us,us20007deu,2016-12-14T03:17:54.040Z,"182 km S of Boyolangu, Indonesia",earthquake,4.6,7.5,0.153,12,reviewed,us,us
2016-09-19T00:02:29.400Z,-9.8802,111.636,10,4.5,mb,,143,2.243,1.2,us,us10006tt2,2016-12-12T23:01:30.040Z,"196 km S of Boyolangu, Indonesia",earthquake,7.8,1.9,0.108,25,reviewed,us,us
2016-09-18T21:54:38.250Z,-9.4395,111.8113,53.2,4.4,mb,,80,1.981,0.81,us,us10006t9x,2016-12-12T23:01:30.040Z,"146 km S of Boyolangu, Indonesia",earthquake,6,9.1,0.143,14,reviewed,us,us
2016-09-18T21:50:32.450Z,-9.5047,111.8051,45.78,4.6,mb,,101,2.027,0.64,us,us10006qqi,2016-12-12T23:01:30.040Z,"153 km S of Boyolangu, Indonesia",earthquake,4.4,8.1,0.087,40,reviewed,us,us
2016-09-11T07:17:27.550Z,-9.8964,111.6283,10,4.2,mb,,158,2.253,0.98,us,us10006q56,2016-12-07T02:56:10.040Z,"198 km S of Boyolangu, Indonesia",earthquake,6.8,1.9,0.186,8,reviewed,us,us
2016-09-10T13:22:31.340Z,-9.8042,111.6845,10,4.8,mb,,148,2.202,1.26,us,us10006nld,2016-12-07T02:56:09.040Z,"187 km S of Boyolangu, Indonesia",earthquake,8.1,1.9,0.113,24,reviewed,us,us
2016-09-10T11:21:13.890Z,-9.7438,111.7721,10,4.7,mb,,64,2.198,0.77,us,us10006nkt,2016-12-07T02:56:09.040Z,"180 km S of Boyolangu, Indonesia",earthquake,4.2,1.9,0.091,36,reviewed,us,us
2016-09-10T02:49:54.250Z,-9.8648,111.6546,10,5.2,mb,,61,2.239,1.16,us,us10006nii,2016-12-07T02:56:08.040Z,"194 km S of Boyolangu, Indonesia",earthquake,6.7,1.7,0.059,94,reviewed,us,us
2016-08-14T00:00:54.430Z,-9.8826,113.9365,35,4.3,mb,,103,1.419,1.45,us,us10006eqz,2016-11-15T02:21:48.040Z,"166 km SSW of Muncar, Indonesia",earthquake,4.9,2,0.138,15,reviewed,us,us
2016-06-01T19:50:43.260Z,-9.1741,113.1066,57.65,4.7,mb,,43,1.247,0.89,us,us20005zqk,2022-08-03T00:30:31.341Z,"102 km SSW of Kencong, Indonesia",earthquake,7,6,0.078,50,reviewed,us,us
2016-05-16T03:33:57.510Z,-10.5719,113.1893,11.67,4.1,mb,,84,2.294,1.08,us,us10005jkc,2016-07-22T19:39:08.040Z,"253 km S of Kencong, Indonesia",earthquake,8.4,5.6,0.145,13,reviewed,us,us
2016-05-06T17:14:46.720Z,-9.4775,112.9412,53.87,4.1,mb,,175,1.559,0.75,us,us10005h5r,2016-07-20T18:10:45.040Z,"140 km SSW of Kencong, Indonesia",earthquake,10,11.3,0.174,9,reviewed,us,us
2016-05-04T20:43:00.900Z,-9.0959,112.1763,60.84,4.1,mb,,169,2.014,0.62,us,us10005gt1,2016-07-19T20:03:13.040Z,"109 km SSW of Sumberpucung, Indonesia",earthquake,6.8,9.7,0.157,11,reviewed,us,us
2016-05-02T07:13:48.790Z,-10.8578,112.0594,10,4.1,mb,,103,3.144,1.24,us,us10005ghw,2016-07-19T20:03:09.040Z,"south of Java, Indonesia",earthquake,8.7,2,0.165,10,reviewed,us,us
2016-04-14T18:15:14.120Z,-9.5345,112.946,40.08,4.1,mb,,87,1.593,1.2,us,us20005kv8,2016-06-21T01:14:13.040Z,"145 km SSW of Kencong, Indonesia",earthquake,8.2,9.6,0.112,22,reviewed,us,us
2016-02-16T21:29:38.800Z,-10.4684,111.3514,10,4.6,mb,,102,2.668,0.64,us,us200050n4,2016-04-26T23:28:24.040Z,"266 km SSW of Boyolangu, Indonesia",earthquake,7.8,1.9,0.107,26,reviewed,us,us
2016-02-10T00:49:25.260Z,-9.0938,113.093,69.39,4.3,mb,,83,1.216,1.16,us,us20004zrm,2016-04-19T01:33:28.040Z,"94 km SSW of Kencong, Indonesia",earthquake,6.4,9.8,0.218,6,reviewed,us,us
2016-02-09T04:17:19.070Z,-9.2811,110.7225,41.02,4.2,mb,,130,1.374,0.81,us,us20004zqy,2016-04-19T01:33:26.040Z,"152 km SSE of Pundong, Indonesia",earthquake,9.8,9.2,0.153,12,reviewed,us,us
2016-01-08T13:08:22.200Z,-9.5895,112.8751,44.64,4.1,mb,,131,1.681,1.05,us,us10004eg7,2016-03-30T02:27:49.040Z,"153 km S of Dampit, Indonesia",earthquake,7.5,9.3,0.123,18,reviewed,us,us
2015-12-18T06:10:26.210Z,-9.6322,112.9668,40.92,4.2,mb,,82,1.644,1.24,us,us100048sw,2016-03-12T02:29:15.040Z,"155 km SSW of Kencong, Indonesia",earthquake,8.8,10,0.176,9,reviewed,us,us
2015-12-16T18:54:47.000Z,-9.1226,110.428,51.32,4.5,mb,,192,1.206,0.84,us,us1000485s,2016-03-05T01:42:09.040Z,"129 km S of Pundong, Indonesia",earthquake,11.3,7.3,0.145,14,reviewed,us,us
2015-12-15T07:43:29.050Z,-9.6383,112.9358,53.23,4.3,mb,,88,1.67,1.04,us,us1000484e,2016-03-05T01:42:07.040Z,"157 km SSW of Kencong, Indonesia",earthquake,8.1,10.8,0.267,4,reviewed,us,us
2015-12-15T07:38:10.950Z,-9.6356,112.8601,43.35,4.6,mb,,88,1.723,1.29,us,us20004ha6,2016-03-05T01:42:07.040Z,"157 km S of Dampit, Indonesia",earthquake,5.7,7,0.097,32,reviewed,us,us
2015-11-12T02:34:43.140Z,-9.5526,112.3083,63.86,4.3,mb,,89,2.115,0.64,us,us10003xpa,2016-02-13T02:08:16.040Z,"155 km S of Sumberpucung, Indonesia",earthquake,7.1,6.8,0.122,19,reviewed,us,us
2015-11-07T20:57:51.820Z,-10.1753,111.1987,10,5,mww,,37,2.345,1.34,us,us10003vlf,2022-08-01T16:36:16.296Z,"238 km SSW of Trenggalek, Indonesia",earthquake,6.5,1.7,,,reviewed,us,us
2015-10-29T19:42:15.990Z,-10.7451,111.9521,33.83,4,mb,,183,3.133,0.8,us,us200041c4,2016-01-30T02:10:55.040Z,"290 km S of Boyolangu, Indonesia",earthquake,10.7,4.7,0.163,10,reviewed,us,us
2015-10-04T16:40:16.680Z,-9.1985,110.3619,41.64,4.7,mb,,56,1.287,1.09,us,us10003k7z,2016-01-04T22:29:06.040Z,"137 km S of Pundong, Indonesia",earthquake,7.3,7.1,0.08,48,reviewed,us,us
2015-09-22T03:50:17.670Z,-10.762,112.2797,33.24,4.2,mb,,101,2.931,0.92,us,us10003lc2,2015-12-21T23:16:31.040Z,"286 km S of Dampit, Indonesia",earthquake,6.9,3.8,0.187,8,reviewed,us,us
2015-09-18T04:12:54.820Z,-9.1462,110.4025,53.03,4.1,mb,,128,1.231,0.84,us,us10003jhh,2015-12-21T23:16:19.040Z,"132 km S of Pundong, Indonesia",earthquake,8.3,9.6,0.165,10,reviewed,us,us
2015-07-26T11:26:13.460Z,-9.3764,112.6786,63.67,4,mb,,87,1.711,0.55,us,us1000328e,2015-10-22T20:05:00.040Z,"129 km S of Dampit, Indonesia",earthquake,9.1,8,0.163,10,reviewed,us,us
2015-07-26T07:05:10.130Z,-9.2585,112.6695,52,5.9,mww,,14,1.661,1.1,us,us2000306u,2022-07-31T20:49:44.751Z,"116 km S of Dampit, Indonesia",earthquake,6.4,1.8,,,reviewed,us,us
2015-06-05T16:38:05.280Z,-9.3155,111.5017,56.12,4.9,mb,,89,1.696,1.33,us,us20002mdr,2022-07-31T11:29:02.013Z,"138 km S of Trenggalek, Indonesia",earthquake,4.2,7.4,0.09,39,reviewed,us,us
2015-05-09T21:22:11.190Z,-9.5591,112.8361,36.83,4.1,mb,,65,1.691,0.94,us,us10002atj,2015-07-17T07:06:03.040Z,"149 km S of Dampit, Indonesia",earthquake,7.5,8.2,0.12,19,reviewed,us,us
2015-05-01T02:46:22.140Z,-9.4395,112.9109,61.38,5,mb,,44,1.559,1.48,us,us20002al3,2022-07-31T03:15:49.870Z,"136 km S of Dampit, Indonesia",earthquake,6.7,4.9,0.061,86,reviewed,us,us
2015-04-06T10:48:30.920Z,-9.3692,110.3879,46.78,4.1,mb,,91,1.453,1.34,us,us200026fd,2015-06-16T01:00:29.040Z,"156 km S of Pundong, Indonesia",earthquake,4.8,9.6,0.14,14,reviewed,us,us
2015-04-06T02:35:21.370Z,-9.3057,110.3747,49.08,4.2,mb,,91,1.392,0.76,us,us10001u8u,2015-06-16T01:00:29.040Z,"149 km S of Pundong, Indonesia",earthquake,7.8,6.5,0.137,15,reviewed,us,us
2015-04-06T02:12:53.670Z,-9.2983,110.347,47.43,4.4,mb,,49,1.387,1.24,us,us10001u8n,2015-06-16T01:00:29.040Z,"148 km S of Pundong, Indonesia",earthquake,6.8,5.4,0.127,18,reviewed,us,us
2015-04-05T18:20:26.590Z,-9.7537,110.5096,32.57,4.5,mb,,171,1.829,1.29,us,us200026e0,2015-06-16T01:00:28.040Z,"200 km S of Pundong, Indonesia",earthquake,12.1,4.7,0.192,8,reviewed,us,us
2015-04-05T13:00:43.890Z,-9.3061,110.3196,40.25,4.7,mb,,86,1.399,0.77,us,us10001u3t,2015-06-16T01:00:28.040Z,"149 km S of Pundong, Indonesia",earthquake,7.6,3.4,0.073,56,reviewed,us,us
2015-03-16T01:39:46.350Z,-9.7466,112.8253,58.81,4.2,mb,,89,1.823,0.9,us,us10001mny,2015-06-04T00:46:22.040Z,"169 km S of Dampit, Indonesia",earthquake,8.2,9.3,0.147,15,reviewed,us,us
2015-03-15T21:19:13.920Z,-9.6876,112.8854,49.71,5,mb,,66,1.74,0.39,us,us10001ml0,2015-06-04T00:46:21.040Z,"163 km S of Dampit, Indonesia",earthquake,4.8,5,0.079,56,reviewed,us,us
2015-03-15T13:24:47.430Z,-9.2159,110.4645,54.69,4.1,mb,,165,1.296,1.47,us,us10001ngp,2015-06-04T00:46:21.040Z,"140 km S of Pundong, Indonesia",earthquake,9,9.9,0.234,5,reviewed,us,us
2015-01-24T19:16:32.720Z,-9.1804,113.099,58.71,4,mb,,84,1.257,1.03,us,usc000tl0h,2015-04-24T16:56:00.040Z,"103 km SSW of Kencong, Indonesia",earthquake,6.3,10.3,0.183,9,reviewed,us,us
2015-01-15T13:18:35.930Z,-9.5714,112.8937,48.89,4.2,mb,,114,1.656,1.33,us,usc000tj3v,2015-04-20T15:34:44.040Z,"151 km S of Dampit, Indonesia",earthquake,9.3,10.4,0.2,7,reviewed,us,us
2015-01-14T08:01:28.530Z,-9.5642,112.9184,45.3,4.3,mb,,88,1.633,1.03,us,usc000tfk9,2015-04-10T18:56:33.040Z,"149 km SSW of Kencong, Indonesia",earthquake,5.5,9.1,0.168,11,reviewed,us,us
2015-01-01T15:45:49.500Z,-9.4648,113.3892,51.54,4,mb,,85,1.242,1.29,us,usc000tg5g,2015-03-27T07:01:01.040Z,"130 km S of Kencong, Indonesia",earthquake,7,5.8,0.196,7,reviewed,us,us
2014-11-28T05:27:59.600Z,-9.0587,112.5287,47.72,4.1,mb,,84,1.707,1.09,us,usc000t5yc,2015-02-24T00:35:09.040Z,"96 km SSW of Dampit, Indonesia",earthquake,7.5,8.4,0.185,8,reviewed,us,us
2014-10-31T00:02:14.650Z,-9.6174,113.7262,34.38,4.3,mb,,85,1.215,0.88,us,usc000swly,2015-01-20T09:03:04.040Z,"142 km SSW of Gambiran Satu, Indonesia",earthquake,5.1,6.7,0.154,15,reviewed,us,us
2014-10-27T03:40:46.550Z,-10.3214,112.8213,34.9,4,mb,,94,2.26,1.16,us,usc000svev,2015-01-17T01:25:40.040Z,"233 km SSW of Kencong, Indonesia",earthquake,8.3,8.1,0.196,8,reviewed,us,us
2014-10-26T23:24:55.960Z,-10.2751,112.8117,47.26,4.5,mb,,88,2.228,1.07,us,usb000sqt4,2015-01-17T01:25:40.040Z,"228 km S of Dampit, Indonesia",earthquake,7.2,7.5,0.087,43,reviewed,us,us
2014-10-26T09:07:24.990Z,-10.3177,112.7863,29.91,4.9,mb,,39,2.277,1.07,us,usb000sqqh,2015-01-17T01:25:39.040Z,"232 km S of Dampit, Indonesia",earthquake,6.5,4,0.077,56,reviewed,us,us
2014-10-26T09:06:05.800Z,-10.3732,112.7722,25.21,4.1,mb,,95,2.33,0.88,us,usc000svdr,2015-01-17T01:25:39.040Z,"239 km S of Dampit, Indonesia",earthquake,8.4,8,0.174,11,reviewed,us,us
2014-10-26T08:56:41.720Z,-10.2403,112.7996,36.09,5,mb,,26,2.207,0.97,us,usb000sqqg,2015-01-17T01:25:39.040Z,"224 km S of Dampit, Indonesia",earthquake,4.6,4.6,0.074,64,reviewed,us,us
2014-10-03T05:26:29.940Z,-9.4264,110.3297,60.7,4.5,mb,,92,1.516,0.67,us,usb000smdq,2014-12-23T01:41:59.040Z,"163 km S of Pundong, Indonesia",earthquake,4.9,9.3,0.113,25,reviewed,us,us
2014-10-03T04:57:28.570Z,-9.1953,110.3486,46.44,4.4,mb,,66,1.286,0.97,us,usb000sie9,2014-12-23T01:41:59.040Z,"137 km S of Pundong, Indonesia",earthquake,8.1,6.8,0.155,20,reviewed,us,us
2014-10-02T15:52:57.360Z,-10.3478,113.2808,34.82,4.2,mb,,88,2.054,1.07,us,usb000sm0a,2014-12-23T01:41:58.040Z,"228 km S of Kencong, Indonesia",earthquake,8.4,4.9,0.175,11,reviewed,us,us
2014-09-17T22:10:39.410Z,-9.7762,112.9061,10,4.1,mb,,89,1.788,1.35,us,usb000sgec,2014-12-19T00:05:19.040Z,"172 km SSW of Kencong, Indonesia",earthquake,7.2,1.9,0.198,8,reviewed,us,us
2014-09-06T19:50:21.090Z,-9.4391,112.5873,35,4.4,mb,,87,1.821,1.28,us,usb000sa15,2014-12-05T23:36:37.040Z,"136 km S of Dampit, Indonesia",earthquake,5.5,2,0.123,21,reviewed,us,us
2014-09-02T18:39:40.650Z,-10.1463,111.224,35.57,4.5,mb,,106,2.325,0.92,us,usc000s91n,2014-11-29T00:09:25.000Z,"234 km SSW of Trenggalek, Indonesia",earthquake,7.4,6.7,0.088,42,reviewed,us,us
2014-08-31T23:00:59.900Z,-9.5301,113.9997,58.22,4,mb,,63,1.063,0.85,us,usb000sbdf,2014-11-29T00:09:23.000Z,"126 km S of Gambiran Satu, Indonesia",earthquake,7.7,9.7,0.156,13,reviewed,us,us
2014-08-31T13:43:46.950Z,-9.656,111.5897,52.81,4.2,mb,,173,2.027,1.38,us,usb000sbcy,2014-11-29T00:09:22.000Z,"173 km S of Boyolangu, Indonesia",earthquake,10.7,6.9,0.186,10,reviewed,us,us
2014-08-27T12:58:26.450Z,-9.4813,111.8333,42.49,4.4,mb,,90,2.026,0.89,us,usb000sadp,2014-11-29T00:09:16.000Z,"150 km S of Boyolangu, Indonesia",earthquake,7,9,0.118,22,reviewed,us,us
2014-08-17T20:15:16.820Z,-9.3015,112.5382,58.34,4.3,mb,,50,1.796,1.15,us,usb000s3lx,2014-11-15T04:07:13.000Z,"122 km S of Dampit, Indonesia",earthquake,,7.1,0.143,16,reviewed,us,us
2014-08-12T16:29:03.270Z,-9.1034,113.0986,61.32,4.3,mb,,86,1.216,0.66,us,usb000s5cw,2014-11-07T21:47:41.000Z,"95 km SSW of Kencong, Indonesia",earthquake,,12,0.217,7,reviewed,us,us
2014-07-25T00:15:37.790Z,-9.3775,113.1421,64.24,4.3,mb,,85,1.344,0.92,us,usb000s0bt,2014-10-25T01:49:35.000Z,"123 km SSW of Kencong, Indonesia",earthquake,,9.6,0.153,13,reviewed,us,us
2014-07-24T08:41:07.550Z,-9.1269,111.5753,35,5,mb,,23,1.593,1.35,us,usb000rwt6,2022-07-26T20:18:09.739Z,"116 km SSW of Boyolangu, Indonesia",earthquake,,1.8,0.073,64,reviewed,us,us
2014-07-24T08:16:51.600Z,-9.3146,113.0401,35,4.5,mb,,79,1.382,1.18,us,usb000rwt4,2014-10-25T01:49:34.000Z,"119 km SSW of Kencong, Indonesia",earthquake,,1.9,0.104,31,reviewed,us,us
2014-07-14T01:26:19.130Z,-9.1253,110.1586,47.27,4.3,mb,,73,1.257,1.38,us,usb000rwtj,2014-10-10T08:02:17.000Z,"130 km S of Bambanglipuro, Indonesia",earthquake,,8.7,0.148,13,reviewed,us,us
2014-07-10T16:49:17.730Z,-9.753,111.536,43.85,4.1,mb,,131,2.084,0.92,us,usb000rub0,2014-10-10T08:02:11.000Z,"185 km SSW of Boyolangu, Indonesia",earthquake,,10.1,0.185,8,reviewed,us,us
2014-07-09T13:34:49.240Z,-9.7572,111.5563,34.16,4.4,mb,,93,2.098,1.38,us,usb000ruc5,2014-10-10T08:02:10.000Z,"185 km SSW of Boyolangu, Indonesia",earthquake,,7.5,0.31,5,reviewed,us,us
2014-07-09T06:03:07.990Z,-9.603,111.6233,38.5,4.7,mb,,42,2.001,0.89,us,usb000rr6k,2014-10-10T08:02:09.000Z,"166 km S of Boyolangu, Indonesia",earthquake,,4.6,0.092,36,reviewed,us,us
2014-06-27T01:22:21.330Z,-9.9473,112.1615,43.38,4.1,mb,,174,2.452,1.19,us,usb000rvl4,2014-09-26T11:49:39.000Z,"200 km S of Sumberpucung, Indonesia",earthquake,,8.4,0.26,7,reviewed,us,us
2014-06-06T22:18:39.580Z,-9.4914,112.9375,56.99,4.3,mb,,116,1.571,0.9,us,usc000rccq,2014-08-30T17:03:00.000Z,"141 km SSW of Kencong, Indonesia",earthquake,,9.9,0.129,17,reviewed,us,us
2014-06-04T09:01:41.310Z,-10.9419,110.0438,10,4.4,mb,,78,3.047,1.27,us,usc000ratt,2014-08-30T17:03:00.000Z,"south of Java, Indonesia",earthquake,,1.8,0.11,26,reviewed,us,us
2014-05-29T09:29:22.280Z,-10.5161,113.0641,10,4,mb,,165,2.298,1.27,us,usc000rg45,2014-08-26T01:21:03.000Z,"249 km S of Kencong, Indonesia",earthquake,,2,0.211,6,reviewed,us,us
2014-05-28T13:49:04.390Z,-9.0558,112.8697,76.17,4.4,mb,,84,1.394,1,us,usc000rf63,2014-08-26T01:21:02.000Z,"94 km S of Dampit, Indonesia",earthquake,,8.1,0.117,21,reviewed,us,us
2014-04-28T07:52:29.930Z,-9.3071,110.3596,35,4.3,mb,,91,1.395,0.99,us,usb000qusj,2014-07-14T20:11:21.000Z,"149 km S of Pundong, Indonesia",earthquake,,2,0.129,21,reviewed,us,us
2014-04-28T07:27:33.490Z,-9.2998,110.2606,12.26,4.4,mb,,91,1.402,1.29,us,usb000q22x,2014-07-14T20:11:21.000Z,"149 km S of Bambanglipuro, Indonesia",earthquake,,5.6,0.134,18,reviewed,us,us
2014-04-28T05:38:47.650Z,-9.2188,110.3843,35,4.2,mb,,48,1.305,1.34,us,usb000q207,2014-07-14T20:11:21.000Z,"140 km S of Pundong, Indonesia",earthquake,,1.9,0.121,23,reviewed,us,us
2014-04-28T05:20:39.310Z,-9.2582,110.2745,18.14,4.5,mb,,55,1.359,1.29,us,usb000q1zl,2014-07-14T20:11:21.000Z,"144 km S of Pundong, Indonesia",earthquake,,2.3,0.086,46,reviewed,us,us
2014-04-25T10:16:34.480Z,-9.1105,111.8628,35,4.1,mb,,108,1.781,0.97,us,usb000qnyq,2014-07-14T20:11:14.000Z,"109 km S of Boyolangu, Indonesia",earthquake,,2,0.174,9,reviewed,us,us
2014-04-22T23:20:52.940Z,-10.5908,113.8299,21.38,4.5,mb,,93,2.131,0.56,us,usb000qqrh,2014-07-04T01:35:19.000Z,"244 km SSW of Muncar, Indonesia",earthquake,,6.1,0.221,9,reviewed,us,us
2014-04-18T15:36:27.480Z,-9.276,110.227,48.62,4.2,mb,,89,1.386,1.22,us,usb000ql00,2014-07-04T01:33:41.000Z,"146 km S of Bambanglipuro, Indonesia",earthquake,,11.7,0.175,9,reviewed,us,us
2014-04-18T15:07:10.590Z,-9.1005,110.4197,36.93,5,mb,,73,1.184,1.31,us,usb000pq5b,2014-07-04T01:33:40.000Z,"south of Java, Indonesia",earthquake,,5.5,0.086,43,reviewed,us,us
2014-04-18T14:10:23.200Z,-9.3623,110.4148,69.77,4.2,mb,,139,2.298,1.37,us,usb000qkzr,2014-07-04T01:33:38.000Z,"156 km S of Pundong, Indonesia",earthquake,,8.8,0.137,15,reviewed,us,us
2014-04-18T13:33:36.010Z,-9.0559,110.3444,15.37,5.3,mb,,26,2.913,1.25,us,usb000pq2c,2014-07-04T01:33:38.000Z,"122 km S of Pundong, Indonesia",earthquake,,3.3,0.066,78,reviewed,us,us
2014-04-04T00:34:00.690Z,-9.4877,113.1437,49.72,4.2,mb,,86,1.419,0.57,us,usc000p487,2014-06-11T06:06:06.000Z,"135 km S of Kencong, Indonesia",earthquake,,9.5,0.141,16,reviewed,us,us
2014-02-22T22:25:36.690Z,-9.033,111.4286,83.77,4.2,mb,,57,1.428,1.12,us,usc000n45e,2014-05-07T00:03:07.000Z,"110 km SSW of Trenggalek, Indonesia",earthquake,,7.7,0.131,16,reviewed,us,us
2014-02-18T13:42:22.890Z,-10.8826,111.2132,10,4.4,mb,,150,12.046,0.75,us,usb000myfh,2014-04-30T21:18:25.000Z,"south of Java, Indonesia",earthquake,,1.9,0.161,11,reviewed,us,us
2014-01-02T18:47:58.230Z,-10.8855,113.1514,39.99,4.6,mb,,128,2.594,0.86,us,usc000lvsm,2014-03-07T00:25:56.000Z,"288 km S of Kencong, Indonesia",earthquake,,6.4,0.105,30,reviewed,us,us
2013-11-28T18:13:55.340Z,-9.2487,113.332,55.21,4.4,mb,,159,1.12,0.28,us,usb000la62,2014-02-12T01:08:36.000Z,"106 km S of Kencong, Indonesia",earthquake,,11.5,0.241,,reviewed,us,us
2013-11-26T11:29:53.750Z,-9.4455,112.9276,61.39,4,mb,,110,1.55,0.95,us,usb000l85j,2014-02-12T01:08:33.000Z,"137 km SSW of Kencong, Indonesia",earthquake,,9.2,0.232,,reviewed,us,us
